Text,Views,Replies,Reposts,Likes,Bookmarks,Note Published?,Tweet ID:
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1393747329522585600
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1827904361135047168
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1851284338505404928
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1706088368587616768
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1789655110999752704
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1825140566390083840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1719448032775663616
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1812570478663414016
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1710598095401353216
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1849838006464573696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1850683305932251136
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1816321246725886464
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1761434846147105280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1822232941516206336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1823570593544864000
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1743686952635846656
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882106634992054272
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1656110469126529024
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1656440071174643712
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1737129839591657984
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1845758657432031744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1829337962384932864
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1816954156684353536
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1822411647815655680
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1823555061366092288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1825005054480298240
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1825307288082502144
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1847757575594660096
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1863991228481655296
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1859968658917016064
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1760154736030798080
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870945937142804480
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1671110988001853440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1803843934516351488
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1805965759945789440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1819361860308603136
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1842466071971770624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1842189854257598720
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1845827767780119040
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1760796374793081344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1858853992526475776
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1838740481376690688
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1837900734098031104
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1776329967397159424
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1836440964128248064
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1850719136495833344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1863102462691028992
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1839671342951448576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1820132969513664512
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1840133208496558336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1804999052087505408
"Bill Gates owns 4 private jets:
",17.1M,5.8K,42K,158K,3K,False,1687935382711656448
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1871194187833409536
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1866277937902932224
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1819014279636320768
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1719406135990419968
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1858223384414331136
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1853905337562054656
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1755763948207423744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1779360614718099456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1872257021338374656
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1822702019238653952
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1719003217684541696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1770829007149220096
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1806825502155649280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878836578984079872
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1754333708193091840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875522274088120576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1735205727684132864
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1834544835060994048
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1832446635550633984
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1720699649722339840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1812092067612434944
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1803947394641305600
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1742609371119411456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1818010816219673088
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1849522176728473856
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1848332217648570624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1861788345258639616
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1871340137696911360
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1860091723269177600
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1821842362391265536
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882080785018024448
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1812381308561117184
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879232608594518016
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1730587560726892800
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1859655776018759936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1727038184444321792
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1735616224875159552
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1796522840264409600
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1797161252055134464
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1810673764763406848
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1855109452820525568
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1826014561872248832
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1757755857453130240
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1741577325743927808
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1810902253487698176
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1775553848783827200
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1859618535288250624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1865400630447157504
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875751222331986176
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879561791325590016
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1860814398895297024
"In the latest example of gender ideology infecting Japan, children are no longer required to wear swimsuits & pushing children to wear unisex swimwear.",19.9M,2.1K,3.7K,2.3K,1K,True,1807515963119828992
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1750362959812129024
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1764529055439736832
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876495749195743232
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1815321909602726400
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1724647490845073920
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1856354318015963648
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1871507650116235520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1868669799322280448
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874292588024664320
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1835401248457011200
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1814319237063754240
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1836526033614364672
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1796948047278006784
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1743720978977346048
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1846165423768719872
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1805643365469331968
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1807744011987214336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1818959824106983680
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1827408345365631488
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1842565396773433344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1839671013363036416
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875940699310551040
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1794259215621709824
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1815117238313345280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1827019664553095680
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1841179624207994880
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1715733629270200576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1734267830722232576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1742998055643763200
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1782858040657510400
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1750540614490333440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1756362394308120576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1794532195324879104
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1849182623060357120
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1816102550069727744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1839700688466858496
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1751392710462947840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1782770695220421120
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1807110055583453440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1814499584095207680
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1853059736985301504
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1830088455956939264
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1843149563953049856
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880145264624738560
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1819399815924797696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1786512240944042240
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1758637916178510080
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1785370950302666752
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875023980152668416
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1760480204299092480
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880002604413120512
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1802932784228708864
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1869138229511033344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870599861646856192
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874282313313640704
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870198951531688448
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1.875190717725e+18
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1816051244060008704
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1872275756266717696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1861058876830843136
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1758475144278786560
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1852698835602075904
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1847017637974269952
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1817928731975127296
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1799041286147801344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879612869999767552
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1821144736943767552
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1820114192981983232
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877403182264955136
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1793611687565885696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1867063655235301376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1785594453786276096
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1841667403543106048
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1796180691714990080
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1827435068002070784
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1863077009116541184
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1842698524611235840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876220969049841920
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1799640275650007296
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881475525010706432
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1787331667616829952
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1860303690608865536
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1799463904038277120
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1866157054148157440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1857745875579109376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1802273954524200960
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1832979484972302336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1850505073769734144
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881889268970451200
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1803087063660499456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876299617308172800
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880285898946015232
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1779272635526115840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1758903059881619968
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1861820583446716416
"Mark Zuckerberg just admitted three things:

1. Biden-Harris Admin ""pressured"" Facebook to censor Americans. 

2. Facebook censored Americans. 

3. Facebook throttled the Hunter Biden laptop story. 

Big win for free speech.",65.7M,11K,57K,150K,17K,False,1828201780544504064
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1805281040363053568
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1752970042243736064
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1680391106037534720
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881592445994979328
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1805390138945528320
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1650136587521359872
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1767312395959980032
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1769772429239549952
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1771023714584272896
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1821923328510054400
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874682820905541632
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1819159519379050496
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1855279790800183296
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1857425347937190144
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1784202277156221440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1832507948376920320
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876264091863650560
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870179115917049856
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1838616888114360576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1616809591928688640
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1737575686716465664
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1662103829343502336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1720108596585713664
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1868678131806359552
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875796827146211584
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1771359940222849280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1766547230494748672
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1728866466965913856
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1823725522742034432
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1814341177660866560
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1760682910263419136
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1846627465214808320
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1836817519148969984
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1858549320896971264
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1654565227701125120
"Introducing Airbnb Rooms — an all-new take on the original Airbnb, now featuring the Host Passport.

Learn more: ",582.4M,1.3K,848,6.7K,690,False,1653830771809955840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1752814944716734976
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1753860885515219200
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1754939039902241024
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1756104728721699328
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1757953249573786112
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1759381286529966080
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1796290824088568320
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1813447886383751424
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1849215598611325440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1849834494469022208
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1850362453814551040
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1851427272626192640
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1852414109595427328
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1847783071728472320
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881047338220974336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881045118485983744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1859699334473973760
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1841589082436337664
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1766793005128683520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1872183908273725696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1873584674771206400
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1819035026530693376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1842082923916169216
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1702433291633070080
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1742947750071705856
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1857954688479433216
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1869405849250370048
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877747852551590144
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1835229532301017344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1821592335026975232
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870248157885424128
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1879626067755069952
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881463530194403584
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1848136199963079168
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874874025169895936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1806466126903132416
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1801839083406430464
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1774376095363547648
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1832732763662717440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870191591278711040
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1756078645112644096
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878257984167612416
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1717603445031477504
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1868708027681112064
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1839430608134771200
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1842327200814543104
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1793666093791543296
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1673964545226969088
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1722658529952039424
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1738624700375355904
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1747044525116108800
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877728818560971264
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1843018956699062784
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1807189839319568640
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1827813577446597120
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1.862883821798e+18
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1668407942540820480
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1857780200903147776
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1865214682329493760
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1838273133872050688
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1846564870000459776
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874109618911433216
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1783955057123447040
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880609419047903232
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1858925295547412480
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876836454275432448
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874480499424719104
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1712228876158394880
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1856418544323571712
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1782404558217413120
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1864869269671915520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1658162671630397440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1761823350068850944
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1734574771424084480
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1817473087597846784
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1794019410069319936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1741402701592981760
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1812960285373652992
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1856320565512155648
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1862222061734609408
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1819436801280389376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1812268073128222976
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1734011134414615040
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1782403571520012800
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1768652394404192768
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1740940522145886720
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1748845052988662016
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1783979370811724288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1810529276036616192
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1839923962005889280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1856286115851907584
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1859596285549920768
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1807843959127134464
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1865546142655647744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1736986730799194112
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1778153744896811264
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1780732094819287296
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1843116623206707456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1.845862212038e+18
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1744030005007458560
